tweet_id,airline_sentiment,text,textToken,textWords,features,airline_sentiment_Index,rawPrediction,probability,prediction
568947313676148737,negative,@united yes but taking two days to get bag delivered. Missed a full day skiing because of this.,"[""@united"",""yes"",""but"",""taking"",""two"",""days"",""to"",""get"",""bag"",""delivered."",""missed"",""a"",""full"",""day"",""skiing"",""because"",""of"",""this.""]","[""@united"",""yes"",""taking"",""two"",""days"",""get"",""bag"",""delivered."",""missed"",""full"",""day"",""skiing"",""this.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[44,133,208,267,323,415,426,560,698,728,858,897,963],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.393039636070568,-0.741499078750979,-1.65154055731959]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9424743077045977,0.0410163162312074,0.016509376064195027]}",0
568963218703564800,negative,"@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information.","[""@united"",""my"",""flight"",""landed"",""50"",""min,"",""but"",""we"",""are"",""being"",""told"",""to"",""stay"",""on"",""the"",""plane,"",""haven't"",""pulled"",""up"",""to"",""the"",""gate"",""&amp;"",""have"",""little"",""to"",""no"",""information.""]","[""@united"",""flight"",""landed"",""50"",""min,"",""told"",""stay"",""plane,"",""pulled"",""gate"",""&amp;"",""little"",""information.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,61,179,227,433,450,536,560,590,603,708,917,955],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.2148125199160456,-0.9858873635808623,-1.2289251563351837]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9322455609420973,0.03797379717643564,0.029780641881467076]}",0
568965585620459520,negative,@united Then why did your staff refuse to let ME on the earlier flight citing my having checked a bag?!?!,"[""@united"",""then"",""why"",""did"",""your"",""staff"",""refuse"",""to"",""let"",""me"",""on"",""the"",""earlier"",""flight"",""citing"",""my"",""having"",""checked"",""a"",""bag?!?!""]","[""@united"",""staff"",""refuse"",""let"",""earlier"",""flight"",""citing"",""checked"",""bag?!?!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,224,267,283,560,597,828,902,985],""values"":[1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.9227392441338043,-0.7654283868059264,-0.15731085732787775]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6559801148817679,0.12126313391074754,0.22275675120748464]}",0
568968312274718721,negative,@united how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/VO61LME5ja,"[""@united"",""how"",""do"",""you"",""stay"",""in"",""business"",""with"",""such"",""poor"",""service?"",""#poorservice"",""#notgoodenough"",""http://t.co/vo61lme5ja""]","[""@united"",""stay"",""business"",""poor"",""service?"",""#poorservice"",""#notgoodenough"",""http://t.co/vo61lme5ja""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[103,337,339,374,433,560,613,629],""values"":[1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.076777845299061,-0.1889663631241505,-1.8878114821749108]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8906871903132684,0.09241128288298339,0.016901526803748245]}",0
568972438693916672,neutral,"@united airlines.
On flight UA 1669.
Need to make UA 3781.
Can u hold the plane for us?","[""@united"",""airlines."",""on"",""flight"",""ua"",""1669."",""need"",""to"",""make"",""ua"",""3781."",""can"",""u"",""hold"",""the"",""plane"",""for"",""us?""]","[""@united"",""airlines."",""flight"",""ua"",""1669."",""need"",""make"",""ua"",""3781."",""u"",""hold"",""plane"",""us?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,389,393,474,525,537,560,783,883,898,943],""values"":[1,1,1,1,1,1,1,1,1,1,2,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.8078528362490451,0.031352535470899445,-1.839205371719945]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8366121097187145,0.1415793352409748,0.02180855504031078]}",0
568976065210806272,negative,@united never flying with you guys ever again. The customer service is piss poor at best.,"[""@united"",""never"",""flying"",""with"",""you"",""guys"",""ever"",""again."",""the"",""customer"",""service"",""is"",""piss"",""poor"",""at"",""best.""]","[""@united"",""never"",""flying"",""guys"",""ever"",""again."",""customer"",""service"",""piss"",""poor"",""best.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[5,43,103,144,216,252,281,413,560,594,898],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.1001497791575656,-0.8693108642955523,-1.2308389148620138]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9198881187151949,0.0472187665090788,0.03289311477572625]}",0
568982253553844225,negative,@united tell me something I don't know...not #keepingit100 #weaktea,"[""@united"",""tell"",""me"",""something"",""i"",""don't"",""know...not"",""#keepingit100"",""#weaktea""]","[""@united"",""tell"",""something"",""know...not"",""#keepingit100"",""#weaktea""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[95,129,471,560,826,850],""values"":[1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.47809080418782035,0.658440314770617,-1.1365311189584377]}","{""vectorType"":""dense"",""length"":3,""values"":[0.41725747595533397,0.49972252289741337,0.0830200011472527]}",1
568987808792223744,negative,@united trying to book flight w/miles. Was on hold for 50m before I gave up. Need to get 6 on same flight using two diff # and pay 4 1tix,"[""@united"",""trying"",""to"",""book"",""flight"",""w/miles."",""was"",""on"",""hold"",""for"",""50m"",""before"",""i"",""gave"",""up."",""need"",""to"",""get"",""6"",""on"",""same"",""flight"",""using"",""two"",""diff"",""#"",""and"",""pay"",""4"",""1tix""]","[""@united"",""trying"",""book"",""flight"",""w/miles."",""hold"",""50m"",""gave"",""up."",""need"",""get"",""6"",""flight"",""using"",""two"",""diff"",""#"",""pay"",""4"",""1tix""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,151,330,389,393,426,537,560,619,666,688,728,749,753,796,826,897,960,998],""values"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[3.065637395438073,-0.8705026318091555,-2.1951347636289187]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9758813614370667,0.01905255085718365,0.005066087705749721]}",0
568989506784722945,positive,@united Thank you! Have a nice evening.,"[""@united"",""thank"",""you!"",""have"",""a"",""nice"",""evening.""]","[""@united"",""thank"",""you!"",""nice"",""evening.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[11,370,560,687,822],""values"":[1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.9031031804703553,-0.8440202609055933,1.7471234413759487]}","{""vectorType"":""dense"",""length"":3,""values"":[0.061659466527807426,0.06541225918113629,0.8729282742910562]}",2
569003577613512704,negative,"@united how much longer will it take? It a guitar, not a royal commission!","[""@united"",""how"",""much"",""longer"",""will"",""it"",""take?"",""it"",""a"",""guitar,"",""not"",""a"",""royal"",""commission!""]","[""@united"",""much"",""longer"",""take?"",""guitar,"",""royal"",""commission!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[122,211,221,524,560,583,604],""values"":[1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.8300540935177604,-0.3487169453218427,-0.4813371481959182]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6340745834262442,0.19507723326052537,0.17084818331323037]}",0
569089890173874176,negative,@united at MSP w/3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,"[""@united"",""at"",""msp"",""w/3"",""employees"",""trying"",""to"",""check"",""in"",""several"",""hundred"",""and"",""the"",""line"",""is"",""crazy"",""might"",""miss"",""our"",""plane"",""be"",""sure"",""to"",""thank"",""these"",""employees""]","[""@united"",""msp"",""w/3"",""employees"",""trying"",""check"",""several"",""hundred"",""line"",""crazy"",""might"",""miss"",""plane"",""sure"",""thank"",""employees""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[7,39,51,71,144,175,182,217,227,560,619,687,821,901,924],""values"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.9921819274905153,-0.8862570800426277,-0.10592484744788816]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6727979351264787,0.10282268830709745,0.22437937656642407]}",0
569140808227672064,negative,"@united 
Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience","[""@united"","""",""flight"",""ua1665"",""got"",""delayed"",""2"",""hours"",""due"",""to"",""a"",""mechanical"",""issue...could"",""use"",""a"",""free"",""drink"",""or"",""3"",""to"",""make"",""up"",""for"",""this"",""inconvenience""]","[""@united"","""",""flight"",""ua1665"",""got"",""delayed"",""2"",""hours"",""due"",""mechanical"",""issue...could"",""use"",""free"",""drink"",""3"",""make"",""inconvenience""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,29,73,81,133,206,292,304,372,519,525,560,602,608,667,892,901],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[3.038252585030864,0.12591799682636318,-3.1641705818572285]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9466351306983884,0.051448388549761706,0.0019164807518499383]}",0
569164042679377921,neutral,@united #787 to begin Newark-London Heathrow route on May 6 @PANYNJ @BoeingAirplanes @FroschTravel http://t.co/RdJ1MwFLg1,"[""@united"",""#787"",""to"",""begin"",""newark-london"",""heathrow"",""route"",""on"",""may"",""6"",""@panynj"",""@boeingairplanes"",""@froschtravel"",""http://t.co/rdj1mwflg1""]","[""@united"",""#787"",""begin"",""newark-london"",""heathrow"",""route"",""may"",""6"",""@panynj"",""@boeingairplanes"",""@froschtravel"",""http://t.co/rdj1mwflg1""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[15,155,160,273,446,465,513,532,560,666,782,941],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.11162208386832789,0.6978817450347716,-0.8095038289031]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3129573003776197,0.5624636005670054,0.12457909905537498]}",1
569164871465439232,neutral,@united my dad booked through orbitz and due to weather he can't make it to the airport. Can you help him?,"[""@united"",""my"",""dad"",""booked"",""through"",""orbitz"",""and"",""due"",""to"",""weather"",""he"",""can't"",""make"",""it"",""to"",""the"",""airport."",""can"",""you"",""help"",""him?""]","[""@united"",""dad"",""booked"",""orbitz"",""due"",""weather"",""make"",""airport."",""help"",""him?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[91,304,347,463,520,525,560,566,727,993],""values"":[1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.029448918457229,-0.1592326972230496,-0.8702162212341802]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6876437805333412,0.20947184256869908,0.10288437689795958]}",0
569165652876881920,negative,@united what incentive do I have to give you another chance?,"[""@united"",""what"",""incentive"",""do"",""i"",""have"",""to"",""give"",""you"",""another"",""chance?""]","[""@united"",""incentive"",""give"",""another"",""chance?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[166,560,783,785,885],""values"":[1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.644484665237027,-0.05264124852236385,-0.5918434167146635]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5591392179422895,0.278459485992417,0.16240129606529355]}",0
569177080014901248,neutral,@united I got it now. Wouldn't let me log on with my email. Thx. Here's hoping for dtw-ase without issue today,"[""@united"",""i"",""got"",""it"",""now."",""wouldn't"",""let"",""me"",""log"",""on"",""with"",""my"",""email."",""thx."",""here's"",""hoping"",""for"",""dtw-ase"",""without"",""issue"",""today""]","[""@united"",""got"",""now."",""let"",""log"",""email."",""thx."",""hoping"",""dtw-ase"",""without"",""issue"",""today""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,43,230,267,385,560,616,736,802,806,866,906],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.2850240029921869,-0.16774655499378066,-1.117277447998407]}","{""vectorType"":""dense"",""length"":3,""values"":[0.755041388287981,0.1766202608051224,0.06833835090689667]}",0
569177940027674624,neutral,@united  no thanks,"[""@united"","""",""no"",""thanks""]","[""@united"","""",""thanks""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[372,560,958],""values"":[1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[-0.1769004956741886,-0.11384114116903427,0.290741636843223]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2731258289880923,0.2909036042866877,0.43597056672522005]}",2
569192902922006528,negative,@united it's my 21st birthday and my sister is coming to celebrate but her flights keep Cancelled Flighting PLZ do all you can to get her here!!!!,"[""@united"",""it's"",""my"",""21st"",""birthday"",""and"",""my"",""sister"",""is"",""coming"",""to"",""celebrate"",""but"",""her"",""flights"",""keep"",""cancelled"",""flighting"",""plz"",""do"",""all"",""you"",""can"",""to"",""get"",""her"",""here!!!!""]","[""@united"",""21st"",""birthday"",""sister"",""coming"",""celebrate"",""flights"",""keep"",""cancelled"",""flighting"",""plz"",""get"",""here!!!!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[295,381,409,426,433,521,560,594,634,661,708,803,895],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.187780427563128,-0.11129737022274444,-2.076483057340384]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8973329388835489,0.09004856759581993,0.012618493520631083]}",0
569199095505690624,positive,"@united All flights Cancelled Flighted :( Trip refunded without difficulty, staff extremely helpful, no complaints! Way to handle bad weather!","[""@united"",""all"",""flights"",""cancelled"",""flighted"","":("",""trip"",""refunded"",""without"",""difficulty,"",""staff"",""extremely"",""helpful,"",""no"",""complaints!"",""way"",""to"",""handle"",""bad"",""weather!""]","[""@united"",""flights"",""cancelled"",""flighted"","":("",""trip"",""refunded"",""without"",""difficulty,"",""staff"",""extremely"",""helpful,"",""complaints!"",""way"",""handle"",""bad"",""weather!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[43,92,158,224,317,341,391,433,469,482,560,597,609,661,782,860,956],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[2.7550339185632646,-1.1321755137432559,-1.622858404820009]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9680033597411822,0.019846469368987162,0.012150170889830687]}",0
569205367575441408,negative,"@united remember in business, a pleasant experience, means you will tell a friend. A bad experience means you will tell everyone you see","[""@united"",""remember"",""in"",""business,"",""a"",""pleasant"",""experience,"",""means"",""you"",""will"",""tell"",""a"",""friend."",""a"",""bad"",""experience"",""means"",""you"",""will"",""tell"",""everyone"",""you"",""see""]","[""@united"",""remember"",""business,"",""pleasant"",""experience,"",""means"",""tell"",""friend."",""bad"",""experience"",""means"",""tell"",""everyone"",""see""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[228,354,412,420,509,560,635,685,767,850,893,956],""values"":[1,1,1,1,2,1,1,1,1,2,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.7377036169456608,-0.9510577219306768,-0.7866458950149848]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8710228706424732,0.05919913294271139,0.06977799641481537]}",0
